Rec-201220_agamon_flir_100m-349_11_38_44_688_1635.tif,33.10964571,35.60339873,100.1,7.4,-0.1,152.8,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1636.tif,33.10963468,35.60337424,100.1,0.9,0.3,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1637.tif,33.10962761,35.60335862,100.1,-1.4,0.7,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1638.tif,33.10962088,35.60334366,100.1,-1.9,1,153.2,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1639.tif,33.10961455,35.60332935,100.1,3.4,0.4,153.1,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1640.tif,33.10960283,35.60330183,100.1,5.4,0.4,153.1,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1641.tif,33.10959698,35.60328796,100.1,9.8,0.5,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1642.tif,33.10958772,35.60326618,100.1,15,1,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1643.tif,33.10958102,35.60325045,100.1,16.1,0.9,152.9,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1644.tif,33.10956993,35.60322478,100.1,14.9,0.9,153.1,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1645.tif,33.10956205,35.60320688,100.1,12.3,1.1,153.1,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1646.tif,33.10954991,35.60317941,100.1,7.5,1.2,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1647.tif,33.10954161,35.60316094,100.2,3.6,1.4,153.1,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1648.tif,33.10952975,35.6031342,100.2,-1.3,1.6,153.3,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1649.tif,33.10952227,35.6031168,100.1,-2.4,1.7,153.3,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1650.tif,33.1095119,35.60309205,100.1,-1.7,1.3,153.4,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1651.tif,33.10950548,35.60307632,100.1,0.7,0.8,153.3,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1652.tif,33.10949609,35.60305288,100.1,6.5,0,153.1,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1653.tif,33.10948964,35.60303694,100.1,10.4,0,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1654.tif,33.10947906,35.60301133,100.1,13.3,0.8,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1655.tif,33.10947193,35.60299436,100.1,13,1,152.9,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1656.tif,33.10946029,35.60296706,100,10.3,0.9,152.9,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1657.tif,33.10945227,35.60294852,100,8.1,0.6,152.9,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1658.tif,33.10944007,35.60292063,100.1,4.2,0.8,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1659.tif,33.10943157,35.6029016,100.1,1.5,1.2,153.2,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1660.tif,33.10942004,35.60287524,100.1,-1.3,1.7,153.3,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1661.tif,33.10941281,35.60285828,100,-1.6,1.4,153.3,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1662.tif,33.10940255,35.60283363,100,1.1,1,153.3,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1663.tif,33.10939597,35.60281748,100,4.1,0.6,153.1,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1664.tif,33.10938638,35.60279342,100,10,0.6,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1665.tif,33.10937956,35.60277651,100,13.9,0.5,152.8,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1666.tif,33.10937234,35.6027588,100,14.6,0.9,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1667.tif,33.10936079,35.60273097,100,14.1,1,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1668.tif,33.10934824,35.60270186,100,10.2,1.3,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1669.tif,33.10933962,35.60268203,100.1,7.7,1.5,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1670.tif,33.10932681,35.60265268,100.1,4,1.3,153.1,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1671.tif,33.10931839,35.60263359,100.1,1.8,1.4,153.1,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1672.tif,33.10930636,35.60260593,100.1,1.3,1.5,153.2,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1673.tif,33.10929869,35.60258792,100.1,2.2,1.4,153.3,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1674.tif,33.10928755,35.60256134,100,5.6,1,153.2,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1675.tif,33.10928021,35.60254356,100,8,0.8,153.1,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1676.tif,33.10926901,35.60251625,100,10.9,1.2,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1677.tif,33.10926131,35.60249752,100.1,11.2,1.2,152.9,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1678.tif,33.10924938,35.60246879,100.1,9.6,0.5,152.8,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1679.tif,33.10924519,35.602459,100.1,7.5,1.1,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1680.tif,33.10922816,35.60241982,100.1,5.9,1.2,153.1,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1681.tif,33.10921972,35.60240056,100.1,4.1,1.6,153.2,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1682.tif,33.10920749,35.60237234,100.1,3.2,1.8,153.2,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1683.tif,33.10919962,35.60235384,100.1,3.7,1.6,153.2,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1684.tif,33.10918819,35.60232637,100.1,5.9,1.2,153.1,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1685.tif,33.10918064,35.60230803,100.1,8,1,153.1,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1686.tif,33.10916917,35.6022803,100.1,9.7,1.2,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1687.tif,33.10916132,35.60226151,100.1,8.8,1.2,152.9,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1688.tif,33.10914942,35.60223315,100.1,8.3,1,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1689.tif,33.10914131,35.60221401,100.1,7.4,1.1,152.9,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1690.tif,33.10912883,35.60218447,100.1,7,1,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1691.tif,33.10912081,35.60216557,100.1,6.8,1.2,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1692.tif,33.10910886,35.60213749,100.1,7.1,1.3,153.1,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1693.tif,33.10910094,35.60211879,100.1,7.1,1.2,153.1,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1694.tif,33.10908885,35.60209016,100,7.8,1.7,153.1,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1695.tif,33.1090811,35.60207152,100,7.4,1.5,153.1,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1696.tif,33.10906956,35.60204333,100,8.4,1.3,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1697.tif,33.1090617,35.60202406,100,8.4,1.4,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1698.tif,33.10904987,35.60199489,100,7.4,0.4,152.9,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1699.tif,33.10906158,35.60202337,100,7.5,0.4,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1700.tif,33.10903022,35.60194732,100,7.5,0.7,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1701.tif,33.10902209,35.60192798,100,7.1,0.4,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1702.tif,33.10900997,35.60189946,100,7.2,0.7,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1703.tif,33.10900182,35.60188048,100,7.6,1.4,153.1,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1704.tif,33.10898959,35.6018522,100,7.3,1.6,153.1,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1705.tif,33.10898147,35.60183315,100,7.7,1.4,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1706.tif,33.10897337,35.60181405,100,7.2,1.2,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1707.tif,33.10896112,35.60178512,100,7.1,1.1,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1708.tif,33.10894892,35.60175639,100,7.1,1.1,153.1,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1709.tif,33.10894061,35.60173702,100,7.3,0.9,153.1,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1710.tif,33.10892819,35.6017081,100,6.8,1.3,153.1,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1711.tif,33.10892001,35.60168888,100,6.8,1.5,153.1,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1712.tif,33.10890751,35.60165978,100,6.7,1.8,153.1,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1713.tif,33.10889945,35.60164061,100,6.9,1.6,153.1,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1714.tif,33.1088915,35.60162157,100,7.4,1.1,153.1,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1715.tif,33.10888368,35.60160284,100,7.8,1.1,153.1,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1716.tif,33.108868,35.60156529,100,7.9,1.1,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1717.tif,33.10885992,35.60154601,100,7.8,1.3,153.1,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1718.tif,33.10884786,35.60151734,100,7.5,1,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1719.tif,33.10883979,35.60149829,99.9,7.3,1.2,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1720.tif,33.10882748,35.60146976,100,7.8,1.5,153.1,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1721.tif,33.10881929,35.60145067,100,7.9,1.7,153.1,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1722.tif,33.10881085,35.60143108,100,7.2,1.9,153.1,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1723.tif,33.10879838,35.60140198,100,6.8,1.7,153.1,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1724.tif,33.10878626,35.60137331,100,6.5,1.4,153.1,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1725.tif,33.10877823,35.60135421,100,7,1.3,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1726.tif,33.10876633,35.60132549,100,7.1,1.2,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1727.tif,33.10875838,35.60130639,100,7,1,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1728.tif,33.1087465,35.60127773,100,7.2,1.2,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1729.tif,33.10873858,35.60125861,100,7.4,1.1,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1730.tif,33.10872667,35.60122983,99.9,7.7,0.7,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1731.tif,33.10871886,35.60121096,100,7.4,0.7,152.9,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1732.tif,33.10870681,35.60118217,99.9,7.1,0.9,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1733.tif,33.10869873,35.601163,99.9,6.6,0.7,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1734.tif,33.1086907,35.60114398,100,5.6,0.9,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1735.tif,33.1086785,35.60111507,100,3.5,1,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1736.tif,33.10866673,35.60108711,100,-2.6,1.1,153.3,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1737.tif,33.10865938,35.60106921,100,-5.2,1,153.3,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1738.tif,33.10865231,35.60105172,100,-8.7,0.7,153.5,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1739.tif,33.10864281,35.60102774,100,-9.1,0.3,153.5,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1740.tif,33.10863477,35.60100628,99.9,-9.3,-0.4,153.5,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1741.tif,33.10862984,35.60099296,99.9,-9.3,-0.9,153.5,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1742.tif,33.10862531,35.60098047,99.9,-19,-2.3,153.5,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1743.tif,33.1086193,35.60096391,99.9,-21.8,-2.7,153.6,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1770.tif,33.10852387,35.60096079,99.9,3.1,-15.7,152.6,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1771.tif,33.10851406,35.60096728,99.9,3.2,-16.1,152.5,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1772.tif,33.10850345,35.6009742,99.8,2.4,-16.8,152.5,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1773.tif,33.10848602,35.60098528,99.8,2.5,-16.7,152.6,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1774.tif,33.10849881,35.60097751,99.8,2.3,-17.1,152.6,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1775.tif,33.10845324,35.60100549,99.8,2.3,-17.3,152.7,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1776.tif,33.10843166,35.60101887,99.9,2.5,-17.5,152.6,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1777.tif,33.10841644,35.60102817,99.8,2.5,-17.5,152.6,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1778.tif,33.10839241,35.60104253,99.8,2.4,-17.7,152.5,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1779.tif,33.10837557,35.6010525,99.8,2.2,-17.8,152.5,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1780.tif,33.10834907,35.60106821,99.8,2.3,-18.4,152.4,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1781.tif,33.10833038,35.60107913,99.8,2,-18.9,152.5,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1782.tif,33.10830109,35.60109612,99.8,2.1,-19.3,152.5,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1783.tif,33.10828133,35.60110762,99.8,1.9,-19.8,152.5,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1784.tif,33.10825038,35.60112566,99.8,2.2,-19.5,152.5,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1785.tif,33.10822896,35.60113809,99.8,2.1,-16.9,152.6,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1786.tif,33.10819513,35.60115767,99.8,2.4,-14.1,152.7,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1787.tif,33.10817334,35.60117011,99.8,2.5,-12.6,152.7,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1788.tif,33.10815159,35.60118245,99.9,1.6,-11.1,152.6,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1789.tif,33.10811854,35.60120064,99.9,1.6,-11.1,152.6,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1790.tif,33.10808502,35.60121886,99.9,0.2,-11,152.7,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1791.tif,33.10806313,35.60123066,99.9,0.2,-10.7,152.7,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1792.tif,33.10803,35.60124851,99.9,0,-11.9,152.8,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1793.tif,33.10800781,35.60126053,99.9,-0.5,-12.2,152.9,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1794.tif,33.10797354,35.60127922,99.8,-0.7,-13,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1795.tif,33.10795144,35.60129165,99.8,-0.7,-11.6,152.9,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1796.tif,33.10791806,35.60131041,99.8,-0.9,-9.5,152.9,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1797.tif,33.10789589,35.60132306,99.9,-0.6,-9.7,152.8,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1798.tif,33.10786208,35.60134232,99.9,-0.9,-9.2,152.8,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1799.tif,33.10783991,35.60135502,99.9,-0.3,-7.2,152.8,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1800.tif,33.10780825,35.60137309,99.9,0,-3.3,152.7,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1801.tif,33.10778747,35.60138477,99.9,-0.4,-4.1,152.6,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1802.tif,33.10776694,35.60139628,99.9,-1.7,-8.9,152.8,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1803.tif,33.10773652,35.60141344,99.9,-1.7,-8.9,152.8,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1804.tif,33.10770614,35.6014306,99.8,-1.4,-13.1,153.1,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1805.tif,33.10768557,35.60144248,99.8,-1.5,-15.5,153.3,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1806.tif,33.10765405,35.60146112,99.7,-1.9,-16.9,153.5,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1807.tif,33.10763254,35.60147421,99.8,-1.4,-17,153.5,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1808.tif,33.10759953,35.60149474,99.8,0,-18.7,153.2,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1809.tif,33.10757723,35.60150879,99.9,0.2,-19.6,153.2,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1810.tif,33.10754322,35.60153036,99.9,0.4,-20.3,153.1,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1811.tif,33.10751927,35.60154571,99.9,0.8,-20.2,153.1,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1812.tif,33.10748397,35.60156848,99.9,1.6,-17.8,152.9,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1813.tif,33.10754328,35.6015301,99.9,2.8,-15.2,152.8,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1814.tif,33.10742466,35.60160686,99.9,2.8,-15.2,152.8,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1815.tif,33.10740021,35.60162264,99.9,3.1,-14.6,152.8,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1816.tif,33.10736468,35.60164513,99.9,3.4,-12.5,152.7,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1817.tif,33.1073408,35.60165989,99.9,3.1,-11.3,152.7,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1818.tif,33.10730491,35.60168164,99.9,2.6,-9.7,152.5,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1819.tif,33.10728111,35.60169587,100,2.4,-8.9,152.6,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1820.tif,33.10724573,35.60171673,100,1.9,-6.9,152.7,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1821.tif,33.10722246,35.60173035,100,1.3,-5.6,152.6,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1822.tif,33.10718872,35.6017501,100,0.8,-4.8,152.5,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1823.tif,33.10716655,35.60176301,100.1,0.9,-5.5,152.5,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1824.tif,33.10713352,35.60178228,100,0.4,-6.2,152.5,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1825.tif,33.10711139,35.60179513,100,0.6,-7.3,152.5,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1826.tif,33.1070781,35.60181453,99.9,0.4,-5.6,152.6,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1827.tif,33.1070568,35.6018269,99.9,0.1,-6,152.7,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1828.tif,33.10702525,35.60184521,100,0.2,-10.2,152.8,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1829.tif,33.10700432,35.60185746,100,0.2,-14.6,152.9,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1830.tif,33.10697253,35.6018762,100,0.1,-19.5,153.1,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1831.tif,33.10695071,35.60188923,99.9,0.1,-21.9,153.2,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1832.tif,33.10691646,35.60191012,99.9,0.1,-21,153.2,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1833.tif,33.10689259,35.6019249,100,0.8,-18.9,153.1,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1834.tif,33.1068562,35.60194757,100,1.4,-17.4,153,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1835.tif,33.10683242,35.60196264,100.1,2,-16.7,152.9,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1836.tif,33.10679679,35.60198523,100.1,2.2,-15.3,152.8,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1837.tif,33.10677302,35.60200018,100,2.4,-14.7,152.8,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1838.tif,33.10674916,35.60201504,100,2.4,-14.2,152.7,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1839.tif,33.1067132,35.60203716,100,2.3,-14,152.7,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1840.tif,33.10667701,35.60205909,100,2.3,-13.8,152.7,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1841.tif,33.10665282,35.60207361,100,2.2,-13.9,152.7,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1842.tif,33.1066165,35.60209532,100,2,-14.4,152.7,1.5,0.5
Rec-201220_agamon_flir_100m-349_11_38_44_688_1843.tif,33.10659221,35.60210973,100,1.7,-13.8,152.7,1.5,0.5
